Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1357,0.761536075143424,0.16946821471568313,0.014626090441814107,8.876139104951886e-05,0.0018266872070798394,0.0010190971055935754,0.018583388371740717,0.008922566526652414,0.0003271193112841431,0.023601999785678805
1358,0.8063205241850978,0.13500855652211527,0.011025970343752684,0.004303686433393472,0.0019532093136180083,0.004041234973562507,0.030491462983638796,0.00025789249509640996,0.00010005762939423726,0.006497405120331015
1359,0.2606483993474958,0.08205273730320997,0.006115161164788787,0.23675852970937253,0.18898035542545982,0.06377792499439044,0.019838673404592923,0.00242988848412902,0.002692492712373656,0.13670583745418713
1360,0.9391372290674356,0.0020979183779227363,0.0006119936089210858,3.0614482338398907e-06,0.03245927515307664,0.004717688827830271,3.445630631777992e-06,0.02081592452832669,2.863999670514216e-06,0.00015059935795096738
1361,0.03896545776390493,0.010802657917773663,0.0013138920715738689,0.8993306336795774,0.0077423859537127,0.017653282162190826,0.012376640738479442,0.0016224020384180298,0.000936122115835453,0.009256525558533837
1362,0.4677529491134089,0.002777641546493367,0.014796216617117766,0.001513113014073149,0.013309370743612483,0.0010570311772650025,0.38940799493083683,0.01069610169629482,9.425001110048432e-05,0.09859533114979728
1363,0.08932787873593147,0.0033216733286873354,0.4229757782446822,0.00034196851176939255,0.010936143312517431,0.41657516884480816,0.002456918703811384,5.161507129570146e-05,0.05211294557712414,0.0018999096693726042
1364,0.2859604984263998,0.11515443509098032,0.0015246190684403403,0.4036070486418177,0.08405703077173363,0.010582151350481232,0.08093669980139188,0.009768012420606563,0.0024395293046258304,0.00596997512352265
1365,0.8856992065267545,0.0032459179201781807,0.0008623982391517981,0.000597338010835799,0.02768865675955271,0.04319334417984436,0.025058646293629076,0.010179590150981422,0.001713235671237294,0.0017616662478350182
1366,0.39871355064718184,0.0002506693466054229,0.0009915622925057738,0.01313497714198336,0.4560970040345174,0.041066751315579346,0.00029138035014978134,0.002110209906646396,0.07415713131495248,0.013186763649878296
1367,0.9723763043235479,0.001360523682678384,0.013597347655271074,4.0002392147772324e-05,0.004304595368665622,0.00039505422432928935,0.0011827683232947452,0.005550267524828289,0.00020333659155459552,0.0009897999136822177
1368,0.08740363520720734,0.0034467673861783236,0.6762329733033973,8.803223266763493e-05,0.0014232286346604255,0.0006177627770240894,0.0533880188291406,0.005185144178887956,0.16829332542590394,0.0039211120249322984
1369,0.0015310647827529759,0.6585588626951229,0.07078673769198521,0.0004249815220050966,0.0003070438342320952,3.8537306823181723e-05,0.005882231130298228,3.687014978413502e-08,0.25420967443655623,0.008260829730074262
1370,0.8347229333781268,0.009215399217956052,0.04730132882921033,0.03169831034687889,0.00554383181977699,0.026307699105513054,9.469185281551006e-05,0.04200024997662847,0.0011797658228921326,0.0019357896502020175
1371,0.5731036534775227,0.01675350678411706,0.004457546122029956,0.004225981085008248,0.08657528928222122,0.05938508758184761,0.18152260729791117,0.022943687482880493,0.0050414346484815185,0.04599120623798011
1372,0.9168498182319631,0.04988771045445887,0.00017819680480170226,0.00018679037779079075,0.005960616197286867,0.001555590836019546,0.00040037454330138153,0.024709566983349637,0.00015187685561214974,0.00011945871541591498
1373,0.13385635442456398,0.04241260714112761,0.02837375644980217,0.0023200935205416728,0.07181167944686445,0.028300542674962795,0.027471052979899185,0.006923696412860818,0.6581590279887006,0.0003711889606767281
1374,0.5963257259148641,0.17545701304372216,0.004626577922715058,0.0005911128776713806,0.005030659652007113,0.001107687506494821,0.2126423608034434,0.002899597685571377,0.0006815132037522322,0.0006377513897584767
1375,0.01813943922810589,0.15875677589302067,0.0075080163304666,0.23128659095296164,0.38897564399095075,0.13014692924914278,0.03811859967392897,0.02027772457912064,0.00011422746374241903,0.006676052638559694
1376,0.11613331354181566,0.005502696240638683,0.0353377379795144,0.007726732295411853,0.7778166339619932,0.008750428205841007,0.004186703513751652,0.0003304411877404765,0.007019618611660665,0.03719569446163241
1377,0.8623392582121668,0.023128599545736754,0.0035304871853472745,0.0010090208902736183,0.025132101488668512,0.0004130057650485114,0.07770672385160096,0.001775649218327672,0.0034890378295697683,0.001476116013260005
1378,0.7772558177598693,0.0015784845779272354,0.1130288738568305,0.0019515191930122163,0.018995450584969608,0.004632297677526132,0.006672292994137469,0.04720210274292947,0.0013851454875742275,0.027298015125223944
1379,0.10166542410527667,0.08196327183139013,0.00015676116708115108,0.306342605157964,0.03977659009381621,0.18272870526303892,0.005193831902197551,0.0012814839805393816,0.10204346680886466,0.17884785968983136
1380,0.09170184691372901,0.0026163946411909373,0.0003241392020558369,0.018042792975268503,0.09657041076857147,0.7544773857252218,0.011520741296156331,0.01644436523193438,0.0010457229693106214,0.007256200276560928
1381,0.948340267476877,0.03696019837823945,0.01056384361176179,0.000418141937599891,0.0014244495282194035,0.0009628241458142712,0.00013028762493615839,0.0006811695264316504,1.623138152702097e-05,0.0005025863885934688
1382,0.6744220827466466,0.01095501812448072,0.0010972616841528197,0.002472032468616428,0.002181453549454164,0.0233866771263828,0.0005567688618439714,0.28286575007835807,0.00024847015648102533,0.001814485203583335
1383,0.8751351218542559,0.05745003443097423,0.00017882057888445025,0.007857992721490924,0.010603833072550906,0.03990637181423393,0.006587464768536612,0.0008767230487146969,0.0007641929409497938,0.0006394447694086048
1384,0.1664459665190774,0.3823963363896017,0.42542562959260954,6.153148155142928e-05,0.00020223415579480412,0.017072599697643513,2.4284317897935965e-05,5.3453106480327625e-09,0.008368419512358224,2.9929881547773793e-06
1385,0.030946063458673182,0.00020979001539362876,0.00016194615552063407,0.10142969487994107,0.04497633907086243,0.004211301823692996,0.006596587848454412,0.7180655794554242,0.06959069600552724,0.023812001286510315
1386,0.8186279256255966,0.0574685287024054,0.013386769434093988,0.014543018771726578,0.0020099529566247522,0.0709149548326856,0.008595828259980232,0.007100650492054495,0.004340208801570623,0.0030121621232617147
1387,0.8319404666381748,0.0019750343194003786,0.12470826245110886,0.001163670520255004,0.013006884186694332,0.0041841046445464025,0.0014526139161686702,0.0009946620383574315,0.020556915399485138,1.738588580893213e-05
1388,0.1711331665276221,0.008606583890706785,0.09781589332377924,0.0024194265912801174,0.0004949132292312202,0.0004016635745190539,0.03643146444062884,3.0571328595803787e-06,0.6825578324139413,0.00013599887543174976
1389,0.9329059987850363,0.00789052668347521,0.00022503947503649697,4.7211907497725484e-05,0.03930317930641408,0.0022526774147770524,0.0010296605093743022,0.011420264822486398,0.0013792827215123905,0.0035461583743901684
1390,0.8702227519628095,0.043379613104228866,0.0019417541501630018,0.02304758296658416,0.050440116170726634,0.009830158641474681,0.00030678443225481766,4.7848402788610476e-05,0.00034891367001125157,0.00043447649895845706
1391,0.19523018686944066,0.12484958050317521,0.055301824668752664,0.0002639531634569062,0.011964019007529018,0.1696048784400026,0.1678104514583896,0.021476110475033054,0.18531493511177724,0.06818406030244299
1392,0.9348565343237193,0.06146477266485133,0.0015750971278309098,2.9546882430367467e-05,0.0017755199076602323,0.00016340489423019493,7.627129083243451e-06,8.561812944793083e-06,3.402470045386988e-06,0.00011553278720418743
1393,0.7813100768002951,0.0008818427469679716,0.00012680809253379552,0.050217246223554626,0.006324351129784775,0.08413404612478693,0.030323443902660695,0.01003574028218182,0.0011932929366150129,0.035453151760619375
1394,0.9146321904830588,0.00999256525775021,0.0003150101336275962,0.00015116425137326434,0.039247737502583424,0.0038081091818278337,0.030995956883455925,0.00011006887120620828,9.967852647328764e-05,0.0006475189086433041
1395,0.8807640263384214,0.09081146764855386,0.0005265554900060835,0.001329794624846888,0.00026125548757168263,0.00406027232988912,0.0009673004973192945,0.01908369131836778,0.001238152535020243,0.0009574837300037301
1396,0.6317472428236262,0.3538991127694992,0.00012667256967364507,0.00035277880320091506,5.2201852889715304e-05,9.810207076162902e-05,0.009135103532477479,0.0013077433834388088,0.002546353279914044,0.0007346889145183321
1397,0.17231111746668448,0.00305973978143868,0.06048854116146982,0.4059811186796523,0.029161555971380954,0.30155494268470395,0.015839106980791457,0.0035925068622530056,0.006060106421205921,0.0019512639904195727
1398,0.22570872713856907,0.2480580331275898,0.004753170799272017,0.4434576206307325,0.008087261428167014,0.012633407103170262,0.05521837769538688,0.000764663146903845,0.0012195837983273233,9.9155131881285e-05
1399,0.05497168157302485,0.00239395837639835,0.5067151626029414,9.44013885017287e-05,0.02083556746162566,0.22397885341657262,0.00459467458182134,4.35750372288613e-06,0.18636683217620398,4.451091918717333e-05
1400,0.8720911882155652,0.05058790628253307,0.00235670007936971,0.00033215901044873796,0.0030537746379023195,0.010564989707576525,0.016391850676553653,0.006340245518731623,0.037194639119247155,0.001086546752072047
1401,0.10669485621442419,0.1261927208191785,0.72650612883325,0.017239459682710945,0.004656760047489408,0.0047672103512239735,0.006866257074467029,0.0005110783742367047,0.0009458593810454307,0.005619669221973861
1402,0.4957949005398649,0.16643689813986373,7.012633880189129e-06,0.2957249957795591,0.01541068884256239,0.012006018041815836,0.010964102808597257,0.0024919539827193307,2.4580257541083805e-05,0.0011388489735961846
1403,0.12196043631360726,0.21664599785613742,0.07717665861523917,0.054880019260966154,0.004043568093684348,0.5151012311991244,0.0033727286318449372,0.004242668586314749,6.0819298690211665e-05,0.0025158721443912808
1404,0.03429658388600595,0.37632383343236486,0.013566179648477792,0.21209355295391802,0.00043679994247770057,0.357649110523962,0.0004662363978065942,0.001650028683111113,0.0018430538433350213,0.0016746206885409625
1405,0.07387433704472675,0.0001620660451541785,0.055093984243160435,0.013427649809694981,0.700469696258874,0.037873236583050154,0.06378472727808476,0.004713324139993968,0.05037332449106685,0.0002276541061940376
1406,0.27348549869859845,0.09200199132840449,0.00031496365695318724,0.029791910886886857,0.07209773072095886,0.05119843089950397,0.1334543637144891,0.15871979588319812,0.1752893763832619,0.013645937827744984
1407,0.7343479551674683,0.002696592557417045,0.00034105525743786936,0.0009933158405818674,4.227732745123835e-06,0.0014291688347006697,0.005921853320935035,0.002275167309297531,0.03964489835776557,0.21234576562165103
1408,0.6331949777706407,0.13842167445794973,0.008082146222245101,0.14175986681114186,2.0736704472921981e-10,5.9964918961753296e-05,0.002148597868567749,6.00834663825978e-06,0.07345967151256673,0.0028670918839211073
1409,0.20552450960563756,0.003350071409291952,0.31358816191071437,0.003916786537948317,0.0014787651889100997,0.04262832727609304,0.00011887255666907722,0.001118575016378809,0.4282687074650456,7.2230333110464415e-06
1410,0.06698778683329246,0.050289011953754556,0.2593963722237613,0.4700871151352644,0.028596252006955827,0.028949944852861863,0.09160159514164798,0.00012401426905169527,0.001038034341618731,0.002929873241791211
1411,0.4024605334557851,0.007745872680523089,0.002127040722588793,0.08014537514635298,0.08298934237527145,0.34469703070462665,0.008359032142337174,0.0647452896752772,0.00018728961330038017,0.006543193483937318
1412,0.44940070575679175,0.019776804577833183,0.018023532796137977,0.005162369591389294,0.4254953365464604,0.002908659498800997,0.03034364585199871,0.04078388458392814,0.0005771736330978996,0.007527887163561611
1413,0.31270711822681563,0.6795100267197061,4.275914484352166e-11,2.7666175500447473e-25,2.103471088372004e-14,6.818440306903717e-17,6.577906095516078e-08,3.0815579883136244e-13,0.007782789231328326,7.0449759780873e-16
1414,0.6103073525976752,0.2892226636112087,0.00042147735036689036,0.03489412649283979,0.0037019361251723728,0.008844912463009749,0.0025286854049123408,0.0004920254032606187,4.011184296464202e-07,0.049586419433124716
1415,0.24632720276787176,0.019324432381138172,0.0857351229412202,0.014206722688450395,0.21062043961901675,0.34961295857705194,0.051542348735779085,0.0010787930616200396,0.02144200044113306,0.000109978786718659
1416,0.6496143812916516,0.0027470513352889797,0.010123295898523246,0.002662080000741372,0.09096996241911541,0.018050813141074172,0.16864693529021837,0.0006673857534247143,0.00042594700044007374,0.05609214786952209
1417,0.2047224862753939,0.004296960882146018,5.01539505804809e-05,0.3687262053287625,0.31423362498226476,0.06722789848407962,0.03153711653776666,0.0017767080451301836,1.4614167089587684e-05,0.00741423134678654
1418,0.4912509695191306,0.001850707898808095,3.5219200988458754e-06,0.007520428013980608,0.4825681902498265,0.005876016835571859,0.0005204378201911441,0.00703936812238907,0.0032811933995931884,8.91662204100181e-05
1419,0.19472299308058372,0.02060347171799868,0.03751099917072626,0.1582094401397273,0.005057034864697125,0.5444586745051176,0.0006297632176377932,0.0007774157258331418,0.03764816282405892,0.00038204475361936706
1420,0.7260983506190254,0.12286438346131467,0.00044722704726642457,0.003457018089790555,0.1322686821866636,0.0030723064929232668,0.011027102547410057,0.00030938268269620146,0.0002887396469055476,0.00016680722600420075
1421,0.7834860888112974,0.060725235828319034,0.14296039335979793,0.00048525357606733776,0.0008244106533154003,0.005027451791502658,0.00488543264585413,4.135948189720664e-05,0.0008540824245637687,0.0007102914273850476
1422,0.25878553848172275,0.0054538541386444225,0.006730271289022842,0.026614665358661433,0.02907385002312338,0.6486757415413681,0.0009692211583512292,0.0007683822738112127,0.022645075399487954,0.00028340033580645513
1423,0.0807120888268774,0.035689503115819136,0.00041526233141151684,0.45237733087472015,0.08477768808859659,0.02452888249186458,0.21826064347833257,0.003319398620513299,0.0008001047644670081,0.09911909740739784
1424,0.12431165181754593,0.1387028788940016,0.6935338606655953,0.017888545968847588,0.0006502116991300174,0.015184236517688493,0.00876902581297745,0.0005366688841494317,0.0002607943546065126,0.00016212538545761903
1425,0.1862348083217724,0.3428082685022415,0.0010670604093300238,0.3665163816760573,0.023576748910771318,0.055360737171387536,0.010670319281796004,0.0017182543429671827,4.512877688318011e-05,0.012002292606793634
1426,0.6092031180716111,0.008004677216624359,0.005940023846000407,0.00014233030680930444,0.002412137620803568,0.0025029841875838124,0.07644512839125464,0.21605387941650092,0.04879366359517553,0.030502057347636117
1427,0.5764693120519429,0.0025525535322167047,0.0033897011851379928,0.004210567527638678,0.011424545963350671,0.35968225690910094,0.0177851597066473,0.007784934666512094,0.00010396273363468435,0.016597005723818035
1428,0.2190768854643397,0.6410585493236345,0.0004497345091874074,0.12720135983619257,0.0012309720214873964,0.008594036223506966,0.0018783934120682611,2.5261134161463125e-05,3.602121621038664e-06,0.0004812059538005735
1429,0.1259986792664141,0.5848400822076592,0.0022758858392453738,0.2526222448760299,0.008522213714509017,0.0018485946054340528,0.0097781391559402,2.5613470951350465e-06,0.011514783535136587,0.002596815452536246
1430,0.4392956152944438,0.024676773612848923,0.0009565873446638802,0.0004360209117186753,0.20997458180085382,0.039943828332418,0.048566032698947624,0.23012847416902996,0.00561114159402664,0.0004109442410488474
1431,0.9477606288137724,0.0019247101743383656,0.0015947967611812989,1.5067886901974264e-05,0.04416213898039804,0.001154538127676719,0.00047746967067864224,0.00045541381980758656,0.001477417427562066,0.000977818337682984
1432,0.8635213909232575,0.09993290348225255,6.478114618056487e-05,0.0004728892697228457,0.0015843096031798545,7.913347620659864e-05,0.0007622485492580786,0.03226918041172358,2.538160682499031e-05,0.0012877815313933776
1433,0.9067137898025962,0.025038187555363193,0.0013802829978191127,0.0027277469279726554,0.016552560558871693,0.03990816411311281,0.004612725023736248,0.00102773498915195,0.001457883625113153,0.0005809244062628785
1434,0.30636239854717745,0.6819134440847461,5.1799467504136786e-05,2.325801594741597e-06,2.04707975567831e-09,5.092423534222002e-05,0.00329255489398221,2.5342652695583905e-11,0.00832655081486296,8.23676324802858e-11
1435,0.26314376845434806,0.460371344256525,0.02862883849388692,0.012093103925425674,0.16302563675001164,0.006121286224404938,0.05834475515701263,0.0031307433984963697,0.0023013022504061263,0.0028392210894827015
1436,0.08852079936402794,0.11389723647924054,0.7433692762994814,0.0003532636739960171,0.0007716395643836747,0.030838804898050354,0.021554345527101164,0.0005272856121100789,0.0001547780213633034,1.2570560245641083e-05
1437,0.08101082213429003,0.9151061586262309,0.003402652704515431,9.11379881080659e-05,4.799344688945181e-06,0.00022418739067204684,2.3069331966691504e-05,6.402522630958678e-12,0.00013698778227113305,1.8469085431533594e-07
1438,0.08248790598133383,0.28939889301449095,0.3296660177938211,0.000429631433590312,0.0006442527862390938,0.2888979486005688,0.0004279317446058635,0.00677940826164156,0.000353972400982453,0.000914037982726039
1439,0.03703408657472224,0.0003612489343550346,0.6451209538938883,0.00037218514615825057,0.0005338063704095937,0.31528344591415647,0.00015216118052612876,5.86710853112671e-05,0.0010808963960103324,2.544504462358606e-06
1440,0.5342477524172483,0.00744174649285017,1.1453455398165558e-06,0.45365317654886306,0.0024063235412270395,0.001089934743440869,1.7624777337341587e-06,3.7655195810777814e-05,0.0006479372163404774,0.0004725660209457895
1441,0.8959879237052542,0.03458707382082516,0.0009676559501891127,8.881726993905631e-05,0.006378207752297652,0.006347822948669767,0.0020377506059310177,0.05244979404918312,0.00017076068748671306,0.0009841932102241057
1442,0.7667300686562127,0.0031936472261604844,0.0007043124523883079,0.022052254170361395,0.024018245541801472,0.1429098283566114,0.005396500623347279,0.0292506348413738,0.00010015000061477622,0.005644358131128496
1443,0.9178467274527714,0.0643037544780478,0.0009969487144982957,1.4002582118968591e-06,0.016190928743436524,0.0001474214388141333,0.0004145391099915139,5.235078981400228e-05,8.543658991727717e-06,3.738535542290676e-05
1444,0.8494245415546043,0.010258356064060139,0.0012254304504335286,0.0037845302864148982,0.013091108203416314,0.0032605346272111986,0.05980858523175251,0.057640128278337525,2.0635059012724637e-05,0.0014861502447568382
1445,0.9037832855651111,0.021543524533684442,0.0009176621738434337,1.3580784441312671e-05,0.0003659448281855997,0.0011480339340530063,0.0025303559584215094,0.0011895304949660192,4.062880055676979e-06,0.06850401884723796
1446,0.026315480167035037,0.8468996756745024,0.00015446315107182072,0.0093096455844211,0.0010027267227117186,0.00035262957302105967,0.0831229981384219,1.6734675238847551e-06,0.03261799576097946,0.00022271176031167888
1447,0.27387127170955633,0.21839817613806756,0.017282266439923533,0.0020223919405090362,0.015386250319653067,0.14572263446572792,0.3265450669955786,6.966909009425944e-06,0.0007248044319081811,4.017065006632948e-05
1448,0.202836784761201,0.6305485681682179,0.12641304982728283,0.0044374076299106766,0.0062835731132400915,0.0227781042613314,0.005230474171681846,0.0010818787492836582,1.1212103132563252e-05,0.0003789472147182185
1449,0.8713932161848815,0.055908496532011624,0.02632967415847008,0.0011106785541207833,0.03195382346285347,8.669752086704465e-05,0.003239815736236746,0.007148988290755649,0.00124957626745534,0.0015790332923476369
1450,0.9925021486406475,0.0006093250635666526,0.0004099095913857403,0.00014784619309913085,0.005711530252792516,0.0001713843619385971,9.129371412022277e-06,4.316580234222937e-05,0.0002293193821992405,0.0001662413406162835
1451,0.46764489725763925,0.0619389954839594,0.0002227906336047434,0.26116016811565435,0.013433233156028047,0.038799437624559674,0.008829879585412873,0.11143192024959936,0.02355413685416649,0.012984541039375875
1452,0.879449039708295,0.019429857836964413,0.0003843503191026529,0.015994062285769096,0.04558649348901884,0.004492352815363436,0.019989298174208206,0.004159295491839573,0.006586690644352691,0.003928559235086031
1453,0.9385528306793521,0.05797523498211823,0.00042197216182663467,1.607217311637168e-05,0.0004608276540950937,1.795885946697305e-05,0.0008865789865869611,0.0007100009399548814,5.224482431234866e-05,0.0009062787391704429
1454,0.9303339252662942,0.00014394145479551364,0.0004297113671175587,3.284376059699247e-05,0.06696833059503814,2.0429732050153247e-05,0.0003756725653456953,0.0012980119403091012,6.289752430430973e-07,0.0003965043432096997
1455,0.6475446983251766,0.3265405939380289,0.013501360058180397,0.0002101928674912636,0.0010919154894771647,0.0015084293833299226,0.0005603965343627976,0.000641620065015005,3.974659751684506e-07,0.008400395872962879
1456,0.614407362724413,0.006494538528165523,4.610547382357853e-06,0.2195105369366325,0.016796340368083945,0.043820143345580785,0.06731507486926273,0.006013623221871549,0.00016242766330957714,0.02547534179529786
1457,0.9573347309197129,0.0005183337764826572,0.0015707956730232429,1.4779938566766963e-05,0.03989459663614879,0.00021676733549368799,8.82812171308852e-05,0.00021913137170073143,0.00013714574577859245,5.4373859619391885e-06
1458,0.9397645349974765,0.0005555563850167054,0.027278612947982946,0.010403104790763623,0.0012000703660863025,0.008227343676517724,0.004897802406631631,0.003939397630848919,0.002173552277324334,0.0015600245213513362
1459,0.001411891870538054,0.026034868330063493,0.0024138721087623113,0.019545923617397157,0.24606512842784206,0.5420646369075712,0.15582329137590584,0.0007712488319594645,0.0007368027503155564,0.005132335779644774
1460,0.8246781064764938,0.06960430865943174,0.0005313557894154505,1.3774385518009034e-07,5.6356984806968484e-05,7.061993163981154e-05,0.015816765559871385,0.0875415544011177,7.425611385019213e-08,0.0017007201972541557
1461,0.34079068426008297,0.6548476550890298,0.00038212131705665726,8.982639718522988e-08,4.91858653131446e-07,3.4422918360571866e-09,0.003978399158346648,4.29342455321443e-07,8.730038747974874e-08,3.840529915644158e-08
1462,0.29865088309954724,0.5481826655514505,0.014463325033400807,0.04261203051045926,0.01804866996240425,0.005656602071855058,0.052593964015570316,0.012047382950192987,0.00022668745554447537,0.00751778934957495
1463,0.8256778783551619,0.09618093114539032,0.0007252645544347074,0.0050012888037552095,0.059440305855771265,0.0021319414650373555,0.010350824475781324,0.0004107585082324332,2.6849664032331827e-05,5.3957172403041454e-05
1464,0.0665980478014571,0.4745724673803807,0.005114757034531671,0.019518214690692866,0.004270053907862706,0.022626733528444187,0.028155386253251494,0.002159020663409108,0.3696093341260905,0.007375984613879751
1465,0.7491156802947488,0.020114038527912114,0.008622307421871561,0.004021212392146394,0.06099008613295394,0.1493602286197881,0.006276558516869179,0.0012368751708754758,6.856744052950144e-06,0.0002561561787814329
1466,0.001033992721198137,0.03023051069685066,0.42404073318201463,0.007221091655917595,0.2630854055647554,0.00762241092936329,0.005654038419260325,1.4872028140823297e-05,9.700353949802429e-06,0.26108724444854936
1467,0.9184444056671829,0.008960459868145969,0.0003547927329580626,0.0032406875839602403,0.0011982984552242884,0.027240357469397573,0.003687364732494446,0.036020916542258585,5.983952253784811e-05,0.0007928774258401847
1468,0.03791391538638459,0.00546449445265175,0.004364981384214125,0.5085075589069851,0.002123542032086745,0.33839192420804415,0.005523867837997499,0.09335813724144719,8.206926320241864e-05,0.004269509286986647
1469,0.31063605019336205,0.011264142737297634,0.0006611256729822015,0.531522770282125,0.011103111533230377,0.006608478100374103,0.04563256896514893,0.0023208168983468048,0.001697497865139791,0.07855343775199301
1470,0.7978159209615358,0.010661590032960695,0.012506980667293872,0.0034194409806839296,0.02850955572669265,0.08702108821581228,0.0007242755108936807,0.02816029939060946,0.010685688072600348,0.020495160440917405
1471,0.030710767519980336,0.646619628895561,0.07142553748154777,0.04563107052059867,0.10935796347412598,0.0097381375979193,0.05066949508710371,0.006201653137295256,0.027624855996300518,0.0020208902895674716
1472,0.7774785458095343,0.0456043081983203,0.10081883422190406,9.655113866537294e-06,0.04072340345204103,0.032693322147377996,0.0013069898337561313,0.0003381076661736354,0.0002472215950422279,0.0007796119619837866
1473,0.9012472085945945,0.07470217718152442,0.009465169485384535,0.00209321237202468,0.001797597395186395,0.0028535931701361293,0.0005993677712001031,0.0015527916331074358,4.083097694703564e-06,0.0056847992991470525
1474,0.8331967055029571,0.10441812949389223,0.012320160410726784,0.00039634605065468645,0.01068257446625608,0.0005820657174701745,0.015044435353412834,0.008870702454025004,0.0004073237379861858,0.014081556812618922
1475,0.34500164375731374,0.33796540634675576,0.16931716527104088,0.003190611186957878,0.012917882930389835,0.06308003015415255,0.061929815222220644,1.10659698295053e-05,0.0035360597722680367,0.003050319389071364
1476,0.005818599127358661,0.004498882041390876,0.6314789378371248,0.024878042991702737,0.2620733772273628,0.0576534206422601,0.0074094870717906994,0.0017563288653923161,0.001957750004742173,0.002475174190874679
1477,0.5030061196454919,0.31542960268955844,0.00028976040900447923,0.11029115577926522,0.001240570673907954,0.021128694987722327,0.021820034034361616,0.00040784898399364426,0.003038415868498224,0.02334779692819638
1478,0.8653088336499332,0.07066815609488575,0.0009352720055156555,0.0007190325017810313,0.013366344119074218,0.0004053293736741478,0.0036016908782696942,0.0032710344946813258,0.04077058602381895,0.0009537208583661451
1479,0.0963982738091486,0.2615837822347288,1.3513241195045496e-06,0.6142878901018957,0.0013418122340216746,0.004082317936728806,0.01750120413865352,0.0021839942187720385,0.0004435148237819293,0.0021758591781492727
1480,0.6209834680150013,0.041579004731613196,0.027529665430018106,0.003738846237785796,0.27267652175147367,0.0007118208299414706,0.007715365755814498,0.007501366186163595,0.0038094171304400566,0.013754523931748424
1481,0.05621054795812334,0.002897485791061611,0.3441128884207611,0.0003811079403513502,0.4373783199327071,0.1460541430233622,0.012204507188475653,0.0004217549861752356,0.00018025523139658542,0.00015898952758578493
1482,0.05119371724210248,0.04590829184808157,0.7396451586673544,0.027314746525239755,0.0044093794692342545,0.007167280571128672,0.00598905915547267,0.0010690019717218067,0.11687091191544942,0.0004324526342149911
1483,0.8260783009828705,0.12091139205835899,1.4582106944926658e-05,0.0015499090597721687,0.02488587227524491,0.0015784988853783932,0.0018306947736160726,0.017132969930835795,0.005781169883900556,0.00023661004307763315
1484,0.07870578727165467,0.0004540314915127461,0.6744584366584152,0.031228593802651604,0.0026242481933343195,0.00014068039478659495,0.01324691848362038,0.1522057865143083,5.205627915102526e-05,0.0468834609105651
1485,0.903848197125487,0.028339406631233834,0.003932229112274142,3.3101713346143596e-05,0.00032467774939894676,0.00014952383902511199,0.015216270611007799,0.001520474774578737,0.00018926466308261266,0.04644685378056574
1486,0.16696953260395075,0.08121674944633561,0.001296635279822691,0.6422662395290827,0.014980284496296814,0.04149847430978306,0.04092505111770488,0.007592616368117138,0.00013761637381098595,0.003116800475095276
1487,0.756648742800051,0.0047361424087499744,0.017153150211692517,0.00015868533116067363,0.003218066532093793,8.231111758977931e-05,0.20722776413333008,0.010533122465887399,1.9516233899953638e-06,0.00024006337605487137
1488,0.2743796495990638,0.03701940749551621,0.006202563953986763,0.2735794452415395,0.04664490921977115,0.2886969316737862,0.0549290770958831,0.0026487735000721275,0.0012540751998055951,0.014645167020575669
1489,0.9806887299136159,0.013643069984915194,0.0015152714681336862,2.041727800130869e-05,0.00174631176362123,0.00018532515106322225,0.00024665300169929495,0.001934773204139415,7.85122991059086e-06,1.159700490024403e-05
1490,0.19818019654320565,0.0005404862250046135,0.0001403616710760794,0.0488868238949643,0.08691215594077963,0.14664187972754342,0.055066622818648416,0.4593104451886697,0.00013221678017577045,0.004188811209932443
1491,0.5206646230967565,0.3738853532075878,0.001643109647554628,0.02295476437196868,0.007077232689131002,0.01603451877349496,0.029217696501173344,0.02769945749988131,6.717499060207617e-05,0.0007560692218496841
1492,0.016321707221278833,0.00010624860775975808,0.19038206717515904,0.5000281351336435,0.06917713994703545,0.06870664763478641,0.0008763652798318363,0.12520303945126884,8.227966993852694e-05,0.02911636987929766
1493,0.2640818270882483,0.0013840260348133482,0.0021791804224533104,0.0593556311719735,0.2844397217595495,0.028274317776326316,0.002848347241949269,0.3445589938907968,0.01246992119887248,0.0004080334150172363
1494,0.000694330618519224,0.12091237747895921,0.0005232649818798134,0.06978607073735722,0.2282768854687186,0.08495034431307666,0.12139798928266213,0.003384096966247673,0.36644470739029,0.003629932762289356
1495,0.8281477796315007,0.0034220960539658937,0.0021541880605377706,0.00014280185362632695,0.022881205706001575,0.004811772471245013,0.011954608323486101,0.12191052049942983,0.0030295664500323847,0.0015454609501743626
1496,0.15940595150512127,0.708327679066964,1.3467348407209378e-06,0.02125073530131967,0.0745966830027473,0.00013872919477196988,0.036274355727565426,7.596867105030255e-08,1.247333415666554e-06,3.1961645828785833e-06
1497,0.27484962876632646,0.245330141422631,0.00016002284084755576,7.068527353014377e-05,0.4220238888863846,4.1525958906463964e-05,0.014716140528462991,0.04233800680390918,2.48253221622402e-06,0.00046747698678533566
1498,0.013554085679280193,0.46934030287216183,0.003682539513472975,0.07888055195027946,0.007766125636321422,0.0019170053080174512,0.016407839983556452,5.900871650706057e-06,0.4082724674112315,0.00017318077402781352
